created_at,tweet,username
2017-10-20 01:05:28+00:00,Gracias,ariel_torres04
2017-10-20 01:00:18+00:00,John lennon,chuchopavon11
2017-10-20 00:55:54+00:00,Parece   en la remera!,GonzaloResquin
2017-10-20 00:53:18+00:00,,AcidoPy
2017-10-20 00:52:00+00:00,                   ,esampras
2017-10-20 00:50:15+00:00,Pondre el dia q cerro tenga una final internacional..!!!,Cristia68816969
2017-10-20 00:45:39+00:00,Ya eras DJ mario anibal en esa epoca?,mikakaperonico
2017-10-20 00:16:05+00:00,      muchas felicidades Fredy!! Merecido galardón y reconocimiento.,LUISBTROCHE
2017-10-19 23:26:38+00:00,Jaja mechi tu hermana en tanga sin lloro,PedroMe13115588
2017-10-19 22:57:21+00:00,Burro lapi..3 seguidores tiene Mechi,rafa23arguello
2017-10-19 22:57:11+00:00,"Quiero nomás decir que   no ayuda al Abasto. El intendente va para sacarse fotos. La unica ayuda es de SEM, pero no abastece",QuePutana
2017-10-19 22:57:04+00:00,Jaja cada loco que hay che ra'a ni su foto es capaz de poner. Mechi,roro_pedrozo
2017-10-19 22:54:32+00:00,El DJ   no hace nada   &,rodriayala83
2017-10-19 22:52:10+00:00,Anda llora con el puto de tu pte olimmierda,LuisPimien
2017-10-19 22:43:47+00:00,Presencia de PMT pescando por incautospic.twitter.com/53BzZ5Lsgy,teteu100U
2017-10-19 22:39:08+00:00,"Es lo que nunca voy a entender David. Muchos me odian, pero me siguen, hasta con perfiles falsos",Danymacica
2017-10-19 22:36:46+00:00,"Y sobre calle última más hacia el abasto una cigüeña descompuesta, dirección cuatro mojón, ikatupio",Sergiodfc90
2017-10-19 22:35:02+00:00,"Se enoja contigo, pero te sigue... jajajaja que idiota!!",piolarios
2017-10-19 22:33:20+00:00,Me gustaría saber quien es Mechi? vos sos más payaso escribís como el ortO,futbolalogenial
2017-10-19 22:25:08+00:00,Siempre buscando donde meterse x no le compras vos,MariaelenaSugat
2017-10-19 22:22:24+00:00,No será problema de   ?,HugoAcostaCardo
2017-10-19 22:08:22+00:00,"Y si sacan los yuyos de la zona ""corporate""? Feo aspecto para todos. Turistas sorteando charcos y veredas destruidas. Una vergüenza.",Campe83
2017-10-19 22:07:34+00:00,Contale a mechi payaso y tu sueño de jugar una final tambien..,Cristia68816969
2017-10-19 22:07:04+00:00,,ova75
2017-10-19 22:01:27+00:00,Camión Cisterna descompuesto en el medio del viaducto de Santa Teresa (direcc a Autopista)      ,Danymacica
2017-10-19 21:53:39+00:00,"Nadie pregunta tu opinion. ""Trabaja"" en solucionar",JuanitoBurro
2017-10-19 21:46:05+00:00,"Buenas tardes Fernando, los compañeros estarán por la zona para la limpieza correspondiente en la brevedad, Saludos",AsuDsu
2017-10-19 21:41:01+00:00,Sigue Cobertura. Gral. Santos y Teodoro S.Mongelos     pic.twitter.com/t7PSclLT4K,pmtasuncion1
2017-10-19 21:28:25+00:00,A las órdenes Señor!pic.twitter.com/BqWGPifymZ,pmtasuncion1
2017-10-19 21:28:22+00:00,,_JavierVallejo_
2017-10-19 21:24:12+00:00,"Desastre el trafico, españa sacramento, mcal lopez y todavia ni llueve    ",WilsonZarate1
2017-10-19 21:23:56+00:00,"Así dejó la calle Charles de Gaulle la   después de sus ""trabajos"" de ayer    ",fabiginib
2017-10-19 21:23:50+00:00,Y esto es por sobre todo gracias al valioso Equipo Humano con el cual contamos.,pmtasuncion1
2017-10-19 21:15:10+00:00,  Recomendaciones a tener en cuenta ante las inclemencias del tiempo   pic.twitter.com/nxLrPdJVox,AsuDgrrd
2017-10-19 21:05:42+00:00,"La verdad que ""la presencia"" no es que se ve demasiado. La foto de una moto ahí pa' el Face y nada más. pero bueh..",_JavierVallejo_
2017-10-19 21:03:13+00:00,  te hablan. Incompetente,2586c735ce7a431
2017-10-19 20:56:15+00:00,    &,irdf90
2017-10-19 20:43:27+00:00,Y que tengo q hacer para marcar el estacionamiento frente a mi casa,wbgym78
2017-10-19 20:37:40+00:00,Ojalá puedan venir urgente a limpiar esta callepic.twitter.com/7onDskHMyw,ANIBALCSPDS
2017-10-19 20:35:58+00:00,Gracias,Nicolas6b
2017-10-19 20:32:43+00:00,  consulta.. Yo como dueño de la casa puedo estacionar mi vehiculo frente a la entrada de mi garage ??,wbgym78
2017-10-19 20:30:30+00:00,¡Genial! Qué gusto compartir con todos ustedes  ,riarriola
2017-10-19 20:30:27+00:00,  será que solucionaremos el sentido único frente al colegio cepb? pic.twitter.com/8wnvW3x5PN,jorgeantfernan
2017-10-19 20:26:15+00:00,que lindo seria que ese mismo discurso se haya implementado en el abasto.. pero bueno... es lo que hay..,andresrivoir
2017-10-19 20:20:09+00:00,A las órdenes,pmtasuncion1
2017-10-19 20:17:43+00:00,Para eso compran chilere los autos la mayoría acá nomas le hacen los cambios de volante y nuestros electricistas no son muy buenos q digamos,paioarias
2017-10-19 20:16:59+00:00,"Muy agradecido, todas las mañanas cruzo Gral Santos y Azara, antes de las 06:00 y es terrible",GuidoVB
2017-10-19 20:15:51+00:00,Con gusto Canalizamos a la Unidad responsable su recomendación.,pmtasuncion1
2017-10-19 20:11:12+00:00,"Y por favor modifiquen la hora de poner intermitente, a las 06:00 ya hay mucho tráfico en esa zona",GuidoVB
2017-10-19 20:05:36+00:00,Mañana   desde las 8 de la mañana              ,lizzabogado
2017-10-19 20:04:28+00:00,Cobertura semaforo fuera de servicio Gral Santos y Herminio Giménez.     pic.twitter.com/suVAxPe8pn,pmtasuncion1
2017-10-19 19:57:32+00:00,Esos moviles son de traslado Matias.,HugoRamirezANR
2017-10-19 19:47:01+00:00,Insistimos con su inquietud. Agradecemos el dato.,pmtasuncion1
2017-10-19 19:38:33+00:00,Sanciones con multa altísimas para que aprendan.. cuando toca el bolsillo recién van a darse cuenta,baezMar83
2017-10-19 19:36:49+00:00,Por favor control   en la zona ruta Transchaco (principalmente cruce semidei). Cruzan en rojo SIEMPRE. Ya reclamé varias veces,juanjavaloyes
2017-10-19 19:36:20+00:00,La política en Twitter: Top 25 (cuentas con más seguidores) 1-   2-   4ta actualización (19/10/17) pic.twitter.com/sE1cI2KX5a,EcoDatPy
2017-10-19 19:29:00+00:00,Pase por ahí y vi como están trabajando en tiempo y forma. Excelente,baezMar83
2017-10-19 19:24:56+00:00,Imagine,baezMar83
2017-10-19 19:21:59+00:00,Excelente que todos juntos estén dando su apoyo,baezMar83
2017-10-19 19:01:21+00:00,Queremos solución   Y que   no mire desde las graderías!   &,Asuncionsehunde
2017-10-19 18:55:10+00:00,Felicitaciones por las ganas de ayudar,Isabelmacielmo1
2017-10-19 18:54:58+00:00,  con razón el tráfico..,hectorbenitezdj
2017-10-19 18:54:25+00:00, ,hectorbenitezdj
2017-10-19 18:49:02+00:00,"Pues si nos unimos, le pasamos la cuenta a los que ensucian!! A unirse Paraguay!!",GracielaArceD
2017-10-19 18:45:42+00:00,Calles 1811 c/ Eusebio Ayala Un poco de recapado ayudaría en el lugar   pic.twitter.com/T8Y4wACu34,zuny2santos
2017-10-19 18:39:38+00:00, ,meliyambay
2017-10-19 18:30:39+00:00,.,EmilianoR70
2017-10-19 18:28:29+00:00,FELICITACIONES !!!,MorochaAlder
2017-10-19 18:16:23+00:00,Existe alguna ordenanza que determine las preferencias de cruce y paso existentes?,diegohermosa3
2017-10-19 18:03:21+00:00,"Che   alguna vez vas a eliminar de las calles a los ""cuidacoches""??? Sos complice de esos extorsionadores!",luchogaleanod
2017-10-19 18:02:27+00:00,Buena esa.!!! ,EmilianoR70
2017-10-19 17:50:49+00:00,  Alo! Al lado de la casa de mi mamá están construyendo una casa de 3 pisos sin red ni nada. Cae todo en su casa. Que hago?,juanjavaloyes
2017-10-19 17:47:01+00:00,Y por lo menos cuando se quema un vehículo tienen que aparecer porque los otros dias para la coima,JuanNets800
2017-10-19 17:37:39+00:00,Incendio de vehículo en Madame Lynch y Sinforiano Buzo. Presencia P. M.T. en el lugar     pic.twitter.com/M8j95jcDag,pmtasuncion1
2017-10-19 17:37:17+00:00,"  Buenas tardes. Por favor si se puede cerrar baches avda. 18 DE JULIO, desde gral. Santos hasta Dioniso Jara. Imposible feo.",espinola_more
2017-10-19 17:27:51+00:00,"Por y para la gente! Que ídolo   ! Se nota el buen trabajo en Asunción, falta mucho pero vamos por el buen camino!",deisycardozo44
2017-10-19 17:27:46+00:00,Agradecemos el dato Procesamos su denuncia,pmtasuncion1
2017-10-19 17:13:40+00:00,"Buenas tardes Víctor, gracias por escribirnos, en la brevedad posible los compañeros estarán en el lugar. Saludos cordiales",AsuDsu
2017-10-19 17:13:38+00:00,  pic.twitter.com/88ReHbSmML,pelotero1000
2017-10-19 17:09:32+00:00,    La plaza de los comuneros q está en la esquina del Congreso le falta una limpieza,vicfleitas
2017-10-19 17:05:04+00:00,Excelente ....!!!,rocioluzviol
2017-10-19 16:51:14+00:00,"Buenas tardes, comunicamos a Vialidad. Gracias por el reporte. A las órdenes.",AsuncionMuni
2017-10-19 16:38:03+00:00,Muy buen trabajo,hugovarelajara
2017-10-19 16:36:21+00:00,Jajajjaja me estás controlando ?,monivio
2017-10-19 16:35:17+00:00,,luismiracca
2017-10-19 16:34:59+00:00,te regalopic.twitter.com/r656HNqCNo,CarlosCorra1975
2017-10-19 16:33:12+00:00,Ojala tantos políticos imiten el compromiso y el trabajo de   se nota el trabajo en Asunción y se sigue trabajando!,deisycardozo44
2017-10-19 16:31:56+00:00,,rocioluzviol
2017-10-19 16:31:42+00:00,quien se hace cargo de los gastos que genera la limpieza?,elprematuro
2017-10-19 16:31:22+00:00,"Es un recorrido que demuestra el verdadero compromiso y responsabilidad! Admirable y digno de ser imitado por tantos lacras ""politicos""",deisycardozo44
2017-10-19 16:31:18+00:00,Por fa!!!! Es insufrible ese cruce. Gracias,FHomzi
2017-10-19 16:27:26+00:00,Me olvidé de vos   mira el kilombo que arman ! Una sola cosa no pueden empezar y terminar ! Patetico   &,monivio
2017-10-19 16:26:38+00:00,  pone un puesto y labura por unos días en tu vida,ChilaGuillermo
2017-10-19 16:24:36+00:00,    hace meses cerraron esta calle y dejaron así en vez de abrir kostianovsky y liberar machain! Un desastre pic.twitter.com/JofjBlAw1z,monivio
2017-10-19 16:22:38+00:00,Todas las calle de Asunción esta deterioró no solamente enel Barrio L petit.es una pena....,marcelofranco60
2017-10-19 16:21:46+00:00,  algún comentario?,mark_wiens
2017-10-19 16:20:02+00:00,Que bueno!!! Q linda forma de hermosear la ciudad...,hugovarelajara
2017-10-19 16:14:40+00:00,no querés la foto del baño de la terminal?,CarlosCorra1975
2017-10-19 16:11:39+00:00,Ipora,anibena_1943
2017-10-19 16:07:09+00:00,"Y en Máxima Lugo la flecha del semáforo sigue funcionando, con control policial únicamente se va a dar cuenta la gente.",jaz_rp
2017-10-19 16:07:00+00:00,Y cuando las personas dejaran de tirar basura en las calles? Educación cívica cero,jessgon1088
2017-10-19 16:06:22+00:00,"En O'Higgins siempre estuvp prohibido porque no hay flecha en el semáforo, más control podría haber en estos días.",jaz_rp
2017-10-19 16:02:27+00:00,"para el Intendente   por las mejoras en la terminal de ómnibus, vale rekutu.   &",Pocho_py
2017-10-19 16:02:03+00:00,Entregamos equipos a la   donde se implementa el proyecto Seguridad vial en el entorno escolar con enfoque inclusivo. pic.twitter.com/FiQwvuoTUx,UNICEFParaguay
2017-10-19 16:00:26+00:00,"Buenas tardes, pedimos control a   A las órdenes.",AsuncionMuni
2017-10-19 15:58:23+00:00,"victor Idoyaga c/ Charles De Gaulle, doble sentido pero no hay espacio para circular porque estacionan de ambos lados! Falta señalizar!",YTurcott
2017-10-19 15:57:10+00:00,Buenas tardes. Las fotos no corresponden a ningún sanitario habilitado al público en la TOA.,AsuncionMuni
2017-10-19 15:45:17+00:00,Que gran trabajo de rescate! Vos asumiste toda la responsabilidad y demostraste capacidad mientras que el inútil de   ni aparece,anaperez192
2017-10-19 15:44:11+00:00,      es correcto ocupar la calle con puestos de ventas informales? Paraguayo Independiente esq Iturbepic.twitter.com/vOdBfDKLvl,ReneCataldo
2017-10-19 15:36:56+00:00,Felicidades!!,GracielaArceD
2017-10-19 15:33:17+00:00,Ohiggins quedará como doble sentido nuevamente? Y por favor en la esquina con ocara poty ya no se puede pasar de los agujeros..,majogadea
2017-10-19 15:30:57+00:00,"Desde cuando un intendente trabajo asi, hace muchísima falta muchas cosas en Asunción pero se trabaja excelente! Fuerza  ",anaperez192
2017-10-19 15:29:34+00:00,Algún planteamiento para el cruce San Martín y tte vera?,FHomzi
2017-10-19 15:27:46+00:00,Que gratificante ver a un gobernante recorrer su pueblo para ver que necesidades existen y poder vivirlo! Grande  ,anaperez192
2017-10-19 15:25:05+00:00,"Recuerden que la mayoria de los ""moteles en   "" realmente pertenecen a  ",diegor_mtz
2017-10-19 15:24:52+00:00,"Capo intendente, siempre con la gente!",jessgon1088
2017-10-19 15:15:03+00:00,"              Deben prevenir riesgos, gente especializada",SantacruzFISA
2017-10-19 15:13:57+00:00,  el fantasma del Abasto!,jessgon1088
2017-10-19 15:12:49+00:00,Felicitaciones a la comuna y todo los entes involucrados!,jessgon1088
2017-10-19 15:03:46+00:00,  hace una campaña de limpieza ciudadana. De paso salvas tu mandato hermano. Mucho más útil. Empecemos por lo básico,marcosbusto
2017-10-19 14:58:57+00:00,Esa pared blanca es presa para los colo'o . Sin asco van a volver a hacer su propaganda. Deben multar!,jessgon1088
2017-10-19 14:57:26+00:00,Deberían multar!,jessgon1088
2017-10-19 14:54:27+00:00,"          En áreas urbanas, no árboles grandes, si palmeras y frutales, sugerencias",SantacruzFISA
2017-10-19 14:43:15+00:00,pic.twitter.com/1zDTtNZaFO,57Santander
2017-10-19 14:41:48+00:00,Peces del candidato marinnoni 6 ptda esq Montevideo ahora irresponsable kj,57Santander
2017-10-19 14:39:41+00:00,    Se podría controlar el estacionamiento en ambas aceras de Ceferino Vega?,Didi_O
2017-10-19 14:25:35+00:00,"Como es el tema de la fumigación de los comercios?, vinieron funcionarios y quisieron cobrar en el acto    ",csarksco
2017-10-19 14:11:12+00:00,Xq mal intencionado? Son reales!! Es una vergüenza esto!,mochiyaaronchi
2017-10-19 14:11:03+00:00,  hay algo para esto? Es vomitivo   &,rosalinngg
2017-10-19 14:07:13+00:00,Gracias vecino.Lis musicos te aplaudimos!!,mcisnerosrueda
2017-10-19 14:06:34+00:00,  es hoy 19-10 o el 20-10?      ,belentwii
2017-10-19 14:06:32+00:00, ,axlcaceres
2017-10-19 14:01:57+00:00,Será que estas acciones podrían incluir aclarar este raro caso de filantropía del director del Abasto    ,nunez_laut
2017-10-19 13:57:46+00:00,"Cuando vuelva a ocurrir un siniestro aparecerá figureteando   diciendo ante las cámaras ""UN PLACER MADRUGAR CON UD""    &",jorgeCCPmunoz
2017-10-19 13:57:14+00:00,"Todos deberíamos aprender de la ""generosidad"" de la familia de        ",nunez_laut
2017-10-19 13:56:49+00:00,"mal intencionado las fotos., pero no deja de tener la razón,falta un cambio profundo   en la terminal",ParasWilli
2017-10-19 13:43:34+00:00,      que vergüenza!!!   &,angelita_1965
2017-10-19 13:41:54+00:00,     &,zonetti_german
2017-10-19 13:38:55+00:00,"Así mismo, gracias por la corrección.",AsuDsu
2017-10-19 13:36:08+00:00,Casi todos los lugares administrados por la   están en pésimas condiciones,Walteracho98
2017-10-19 13:29:11+00:00,Borrada*,kraussivan
2017-10-19 13:20:35+00:00,Según nuestro código electoral sólo se puede realizar propaganda proselitista 30 días antes de las internas de los partidos  ,RICARDOROA03
2017-10-19 13:18:27+00:00,Funcionarios de la   procediendo a borrar campaña electoral a destiempo   pic.twitter.com/PvSQuFSJue,RICARDOROA03
2017-10-19 13:09:12+00:00,"Hola, queda totalmente borrado la publicidad tal como se puede observar en la imagen. Saludos!pic.twitter.com/tqmWLqVFcv",AsuDsu
2017-10-19 13:04:31+00:00,SRES. ROBERTO CABAÑAS TAMBIÉN LOS NECESITA AYUDA PARA ESTÁ PERSONA EN VIDA EN VIDA UTDES. PUEDEN,gladyz_noemi
2017-10-19 13:03:56+00:00,"No sería más práctico pintar de un color oscuro que tape realmente la publicidad, digo, no se...",NekiasCaronte
2017-10-19 13:03:33+00:00,"Fui demorado por el oficial Recalde de la   , excelente el trato y una sonrisa gigante.. Bien    ",rodrigomedinapy
2017-10-19 13:03:22+00:00,Y multa a los canditrucho para pagar las pintura aguarra Y los pinceles señor intendente ay que ser implacable!,Casimiramendoz3
2017-10-19 13:00:42+00:00,  no funciona el semaforoen españa y brasil,clau_lando
2017-10-19 12:55:37+00:00,,nogues_veronica
2017-10-19 12:53:50+00:00,"Así es Brian, justamente por eso la consulta sobre qué lado del carril, ya que Grutter fuera del Abasto, está en Fdo. de la Mora.",AsuncionMuni
2017-10-19 12:31:03+00:00,Retweeted Mario Ferreiro (   Seguiremos con acciones puntuales en el    ,Ale_Buzo
2017-10-19 12:15:33+00:00,Tenemos calles preferenciales en el microcentro que sólo los asuncenos conocen y que pasa con los conductores que no lo saben? Un peligro!!,diegohermosa3
2017-10-19 12:09:11+00:00,Falta que mueran mas peatones y conductores para que esta administración municipal haga algo.,diegohermosa3
2017-10-19 12:09:04+00:00,Remitir listado para canalizar sin inconvenientes a la Unidad responsable.,pmtasuncion1
2017-10-19 12:07:53+00:00,Faltan carteles de PARE en F.R.Moreno y Paraguari. Ntra.Sra. y Gral.Diaz. Yegros y F.R.Moreno...y la lista sigue y sigue..,diegohermosa3
2017-10-19 11:51:33+00:00,ja ja ja ja .... y pensas que se preocupan pio... Paraguay co es mi cuate...para finde año por ahí ya van a cambiar,Chv_4
2017-10-19 11:49:32+00:00,Procesamos su denuncia,pmtasuncion1
2017-10-19 11:48:08+00:00,Procesamos su denuncia,pmtasuncion1
2017-10-19 11:36:19+00:00,    San Martin y Lillo semáforo no funciona en hora pico y ni un solo agente de PMT,rosevoladora
2017-10-19 11:35:30+00:00,Muchas gracias !,rrbvpy
2017-10-19 11:33:25+00:00,Casa Grutter que está sobre Defensores del Chaco no el de abasto.. sería el semáforo que está antes del viaducto 4 mojones,brianM_91
2017-10-19 11:30:18+00:00,En realidad eran 2 drogadictos que se garroteaban,gordolilio
2017-10-19 11:29:35+00:00,"Buen día, sería hacia el carril del Abasto?",AsuncionMuni
2017-10-19 11:27:39+00:00,Unas cuadras antes en la esquina de Grutter tampoco funciona el semáforo y desastre se arma,brianM_91
2017-10-19 11:21:03+00:00,    Porque permiten en el estacionamiento de contribuyentes del Palacete estacionen funcionarios??,Thaiwo
2017-10-19 11:20:39+00:00,Denuncia procesada,pmtasuncion1
2017-10-19 11:20:08+00:00,Cobertura P. M.T. Sacramento y Santísima Trinidad     pic.twitter.com/HEXoZ9Xfiy,pmtasuncion1
2017-10-19 11:17:04+00:00,"Quiten los pasacalles de la seccional de la esquina porfa, donde dicen que es Territorio Oficialista o algo por el estilo.",MartinPreda
2017-10-19 11:16:42+00:00,Cobertura P. M.T. Defensores del Chaco entrada a D. A. M.A.     pic.twitter.com/So7hTmFZMB,pmtasuncion1
2017-10-19 11:14:25+00:00,Cobertura P. M.T. Felix Bogado y 18 de julio     pic.twitter.com/TIp7OXT5ud,pmtasuncion1
2017-10-19 11:13:22+00:00,"Ahora falta de energía ndaha,ei voy las foco las problema hina nda,kei pyhare casi me cocine en mi pieza.",Casimiramendoz3
2017-10-19 11:12:00+00:00,Cobertura P. M.T. Madame Lynch y Bertoni     pic.twitter.com/zQVSdFkwim,pmtasuncion1
2017-10-19 11:10:55+00:00,Cobertura P. M.T. Defensores del Chaco y Moroti     pic.twitter.com/08V8uNuBOm,pmtasuncion1
2017-10-19 11:10:53+00:00,Cobertura P. M.T. Eusebio Ayala y Kubitschek     pic.twitter.com/Yr7ebwZwuD,pmtasuncion1
2017-10-19 11:10:05+00:00,Sres   Tramo Palacio de López-Puerto de Costanera sigue tan oscuro como el sábado cuando conté...no reponen los focos quemados,enriquevp
2017-10-19 11:09:01+00:00,"por Dios todas las calles repara, desastre por donde pases...",sebaslopez86
2017-10-19 11:08:54+00:00,Cobertura P. M.T. Defensores del Chaco y Tte. López     pic.twitter.com/1Y6eFIpA74,pmtasuncion1
2017-10-19 11:06:45+00:00,El deterioro barrial de la calle Dr coronel es total. Un asco!! Saludos al gran Miguel caballero.gran compañero de trabajo.sr dj,Sanjuanki27
2017-10-19 11:06:39+00:00,Qué importante es cuando se habla directamente con el ciudadano en su barrio para ver los cambio que necesita.. excelente,majogo96
2017-10-19 11:04:45+00:00,Sin semáforo en Eusebio Ayala y charles de gaulle AYUDA!          ,lidiaalum
2017-10-19 11:04:19+00:00,No funciona el semaforo de Lillo y San Martin. Es un caos.      ,RoqueHayashi
2017-10-19 11:03:59+00:00,Sona del abasto tambien ningún semáforo funcionaba bien temprano era un caos,RuthVer21987501
2017-10-19 11:03:00+00:00,"Sería importante si la PMT pudiera dar una mirada en la zona de Cruz del Chaco y alrededores, es impresionante como no se respeta esa señal",fpessolani63
2017-10-19 10:57:27+00:00,Hace 20 minutos y ni una cuadra se avanza!,chocomiran97
2017-10-19 10:56:45+00:00,Sin semáforo en E. Ayala y kubitcheck   auxilio!,Clauchu
2017-10-19 10:56:02+00:00,"Buen día, haremos un plan con   A las órdenes.",AsuncionMuni
2017-10-19 10:50:13+00:00,"Buen día, pedimos control a   A las órdenes.",AsuncionMuni
2017-10-19 10:49:47+00:00,Alzame na y Llévame al laburo,jorgesosabogado
2017-10-19 10:48:07+00:00,URGENTE       sin semáforo Lillo y San Martin. CAOS!,javi_bogado
2017-10-19 10:46:29+00:00,Ni semáforo ni policía de tránsito en San Martin y Lilio    ,vivirivarola
2017-10-19 10:44:39+00:00,"Buen día Manu, derivamos a   para el sellado de pérdidas. A las órdenes.",AsuncionMuni
2017-10-19 10:44:13+00:00,Gracias,Osmar_Pereira20
2017-10-19 10:44:03+00:00,"Buen día,   en camino. A las órdenes.",AsuncionMuni
2017-10-19 10:43:22+00:00,Denuncia procesada,pmtasuncion1
2017-10-19 10:42:19+00:00,Tambien en E. Ayala y Bartolome de las casas!!!,leiimir
2017-10-19 10:41:45+00:00,Denuncia registrada,pmtasuncion1
2017-10-19 10:38:44+00:00,No anda el semáforo de San Martín y lillo CAOS    ,juanbabettini
2017-10-19 10:36:00+00:00,"Esas basuras son creadas por comercuantes y los impopulares cuidacoches, y de paso por los peatones.",teclitamovil
2017-10-19 10:35:29+00:00,No funciona el semaforo en E. Ayala y Nazareth. Imposible cruzar  ,leiimir
2017-10-19 10:35:00+00:00,E.Ayala y Bartolome sin semaforo.,Osmar_Pereira20
2017-10-19 10:31:12+00:00,    Eusebio Ayala y Charles de Gaulle sin semáforo,Osmar_Pereira20
2017-10-19 10:31:04+00:00,"    todo bien con el tema de las paradas de micros obligatorias y todo eso,pero xq no dejan parar en semáforos?",Lovelar23
2017-10-19 10:25:41+00:00,Sobre Cerro Cora y Mayor Bullo a punto de caer el tendido eléctrico       pic.twitter.com/0yUVIgZaNd,toralesmelis
2017-10-19 10:24:26+00:00,Canalizamos su denuncia,pmtasuncion1
2017-10-19 10:23:10+00:00,"Urge también solucionar las basuras esparcidas en el microcentro, a toda hora.Pongan cuadrillas permanentes. Es feo ante tantos turistas.",teclitamovil
2017-10-19 10:17:32+00:00,Hay pelea y todo entre conductores,ariel_torres04
2017-10-19 10:15:42+00:00,Caos total en choferes y felix lopez       Sin semáforo y es un caospic.twitter.com/w7OmyT3TYk,ariel_torres04
2017-10-19 10:14:53+00:00,Retweeted DGRRD (   CONDICIÓN INESTABLE EN LAS PRÓXIMAS 72 HORAS   Fuente: D.M.H Ver...  ,Ale_Buzo
2017-10-19 10:09:28+00:00,Hola     no sé a quién le corresponde pero el semáforo no anda en Última y Tte. López e/ Asu y Fdo y es un caos,lanegrarolon
2017-10-19 10:07:45+00:00,  &,El_Rafa_PY
2017-10-19 10:00:54+00:00,Respetando la señalización de Pare evitamos accidentes!       &,LizaParedes
2017-10-19 09:48:11+00:00,Aaa otra cosa urge policía de tránsito para organizar el estacionamiento,KunaVale
2017-10-19 09:47:55+00:00,"Querido   veo que no pasas por el arroyo de 21 proyectas, estas cordialmente invitado, de paso y lavas tu auto amigo pic.twitter.com/l2fe3wso7A",Silvamanu4
2017-10-19 09:43:30+00:00,Fuerzas Mario!!,KunaVale
2017-10-19 09:42:36+00:00,Ahora mismo Mario estoy en el abasto y urge tras el mal tiempo que viene que algunas marchantes esteen bajo carpa....por favor!!!!!,KunaVale
2017-10-19 09:39:00+00:00,CONDICIÓN INESTABLE EN LAS PRÓXIMAS 72 HORAS   Fuente: D.M.H Ver enlace   &pic.twitter.com/7a3O8XjyNq,AsuDgrrd
2017-10-19 03:54:59+00:00,"Fuerza intendente a seguir trabajando, ponele garra",TatiMoreno11
2017-10-19 03:53:35+00:00,"Años de uso y abuso, de abandono al abasto, ya se quemo hace años y aun así nadie hizo nada  ",TatiMoreno11
2017-10-19 03:41:52+00:00,Doble fila de autos estacionados sobre aviadores      ,luismariveros
2017-10-19 03:05:43+00:00,"Felicitaciones intendente, siga trabajando por Asunción",TatiMoreno11
2017-10-19 03:02:54+00:00,"El mercado debe arreglarse es obvio, pero también admirable el trabajo que están haciendo para ayudar a la gente afectada",TatiMoreno11
2017-10-19 02:58:51+00:00,Un lugar digno y de calidad! Felicitaciones al equipo Dr.,TatiMoreno11
2017-10-19 02:52:05+00:00,Demuestra compromiso y esperanza intendente!,TatiMoreno11
2017-10-19 02:50:55+00:00,también los anteriores que se llenaron los bolsillos!,TatiMoreno11
2017-10-19 02:44:18+00:00,"Y paseo central; especialmente el de Yegros,Chiang Kai Shek y el q está frente a él hospital de Barrio Obrero.    ",rebecaf_97
2017-10-19 02:05:16+00:00,Hoy.   de estreno en Azara e/ Gral Aquino y Gral Bruguez. Atención     Candidato a bache pic.twitter.com/ejVM7FetLw,Asuncionsehunde
2017-10-19 01:51:23+00:00,Socorro !!! PENDE YURUUUUUU !!!!,MorochaAlder
2017-10-19 01:50:03+00:00,Exelente Señor Zucolillo !!!,MorochaAlder
2017-10-19 01:46:19+00:00,"  la gente sigue estacionada en el tercer carril. Hay que hacer algo más, al pedo la   trabajo por esa avenida   &",carlosmendozapy
2017-10-19 01:25:40+00:00,Por favor y muy muy transitada y detetiorada  ,09patita
2017-10-19 01:19:47+00:00,Propaganda electoral de   sobre Avda Mcal López            ,martasferrara
2017-10-19 01:02:47+00:00,                   ,esampras
2017-10-19 00:50:59+00:00,No piensan controlar los autos que estacionan sobre mcal López frente a la embajada americana!    ,Fercoryn
2017-10-19 00:35:03+00:00,Buenas noches podrian las paradas obligatorias en el barrio sajonia...los colectivos paran en cualquier lado...muchas gracias,DanielE47615745
2017-10-19 00:31:35+00:00,A toda puting,lopezfernandopy
2017-10-19 00:30:23+00:00,Compranding,RodrigoMinardi
2017-10-19 00:25:20+00:00,"Hay que ver si eufradin no tiene algo que ver con el.incendio,digo...por que el.es especialista(ver quema del Congreso)",Piraa51715598
2017-10-19 00:18:38+00:00,Compren una de estas      &,lopezfernandopy
2017-10-18 23:56:49+00:00,Registrada su denuncia,pmtasuncion1
2017-10-18 23:54:59+00:00,Seguimos apagando incendios por culpa de autoridades y funcionarios inoperantes donde en sus bolsillos van a parar nuestros impuestos,JavierQ52935829
2017-10-18 23:37:10+00:00,  el viernes habrá escenario y sonido para los artistas en el abasto?        ,lizzabogado
2017-10-18 23:11:49+00:00,  ahora mismo en la Costanera   pic.twitter.com/DZkow8Baik,pysyryrollers
2017-10-18 22:52:09+00:00,"Para que el paseo parezca de primer mundo nomas es, ese tenes que mirar sólo de día.",garciabel_
2017-10-18 22:40:02+00:00,Estos faroles son solo la para decoración del paseo central o estamos ahorrando luces?!   pic.twitter.com/GXmHk54SFy,LauriCucho
